ASMT_ID,EFF_METAID,SITE_ID,SITE_PID,METHOD,SUBMITYEAR,ASMT_YEAR,VERIF_EFF,ASMT_URL,INFO_URL,GOV_ACT,GOV_ASMT,DP_BIO,DP_OTHER,MGMT_OBSET,MGMT_OBMAN,MGMT_ADAPT,MGMT_STAFF,MGMT_BUDGT,MGMT_THRTS,MGMT_MON,OUT_BIO
1904,18,555556981,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1906,18,169947,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1913,18,555786673,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1915,18,169881,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1917,18,170037,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1920,18,555786682,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1923,18,183434,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1924,18,555786603,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1926,18,135247,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1929,18,555786689,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1930,18,555786618,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1934,18,555786691,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1936,18,555786630,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1940,18,555786634,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1943,18,135933,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1953,18,68300,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1956,18,127894,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1958,18,135875,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1960,18,169978,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1962,18,139559,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1965,18,555786663,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1966,18,555786664,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1969,18,555786569,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1975,18,135204,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1978,18,170020,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1979,18,135352,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1980,18,170188,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1981,18,170050,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1984,18,146279,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1992,18,555786610,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1995,18,555786481,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
1999,18,95308,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2004,18,138787,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2005,18,170101,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2008,18,135294,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2009,18,135521,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2014,18,140332,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2016,18,137786,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2027,18,555786557,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2028,18,174720,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2032,18,555786474,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2038,18,555786509,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2045,18,136625,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2047,18,555786492,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2048,18,555786493,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2050,18,136834,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2051,18,183443,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2054,18,555786499,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2055,18,138709,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2066,18,138563,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2067,18,555786162,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2068,18,555786154,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2069,18,137619,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2070,18,555786146,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2071,18,555556941,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2073,18,555786193,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2074,18,555786194,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2075,18,555786195,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2076,18,555786196,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2077,18,555786197,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2079,18,555786199,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2080,18,555786200,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2081,18,555786201,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2082,18,555786202,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2083,18,138070,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2084,18,555556985,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2085,18,555787511,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2086,18,555787512,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2087,18,555787513,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2089,18,555787515,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2090,18,555583033,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2091,18,555787517,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2092,18,555556946,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2093,18,555557016,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2094,18,136171,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2095,18,555557144,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2096,18,555556945,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2097,18,555786806,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2098,18,555787524,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2100,18,136192,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2101,18,555787531,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2102,18,555787532,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2105,18,555787535,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2106,18,169658,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2107,18,555787537,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2108,18,555786205,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2109,18,555557036,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2110,18,555786451,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2111,18,136177,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2115,18,555786216,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2116,18,170219,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2117,18,18963,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2118,18,555786458,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2119,18,555787538,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2124,18,555787543,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2125,18,555787544,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2126,18,555556992,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2127,18,555787546,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2128,18,555557119,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2129,18,555557002,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2130,18,555557113,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2131,18,555787550,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2132,18,555557222,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2133,18,555787552,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2134,18,555787553,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2135,18,555557028,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2136,18,555556954,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2137,18,135838,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2138,18,555787557,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2140,18,135903,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2141,18,555557004,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2143,18,139933,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2144,18,555786468,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2145,18,555786318,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2146,18,555557095,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2147,18,555557143,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2149,18,555556944,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2150,18,555786323,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2151,18,555786122,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2152,18,555786123,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2154,18,135918,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2155,18,169925,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2156,18,555786133,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2157,18,555786330,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2158,18,18986,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2160,18,555786136,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2163,18,555786139,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2164,18,555557010,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2165,18,555786141,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2168,18,135587,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2170,18,555557034,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2172,18,555786218,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2173,18,555786219,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2175,18,555786221,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2176,18,555786222,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2178,18,138521,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2179,18,140999,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2180,18,555557204,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2181,18,555786227,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2182,18,555786228,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2183,18,555557116,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2184,18,555786230,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2187,18,555786439,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2188,18,555786440,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2189,18,555557173,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2191,18,555786443,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2192,18,555583040,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2193,18,555786445,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2194,18,555786446,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2196,18,555786448,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2197,18,555786449,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2198,18,139952,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2200,18,555786460,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2201,18,555786461,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2202,18,555786462,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2207,18,555786209,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2208,18,555556911,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2209,18,555786130,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2210,18,555786131,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2211,18,555786132,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2214,18,555786234,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2215,18,555786235,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2216,18,555786328,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2219,18,169860,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2221,18,555786333,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2222,18,555786334,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2223,18,169930,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2224,18,555786336,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2225,18,174645,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2226,18,555786338,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2228,18,170065,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2229,18,555786341,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2230,18,555786366,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2231,18,555786236,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2232,18,555786237,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2233,18,135416,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2234,18,555786358,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2236,18,555786553,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2237,18,137668,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2238,18,555557201,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2239,18,135349,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2240,18,555786362,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2241,18,135467,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2242,18,555786381,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2243,18,555557217,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2245,18,555556974,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2246,18,555786278,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2247,18,137433,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2248,18,555786183,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2250,18,135418,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2251,18,555786185,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2252,18,140660,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2253,18,555786187,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2254,18,555557061,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2255,18,555637377,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2256,18,555786190,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2257,18,555786240,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2259,18,139375,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2260,18,555786376,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2261,18,169845,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2262,18,555786378,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2263,18,555786379,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2264,18,328952,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2265,18,555557206,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2266,18,555786411,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2267,18,555786382,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2269,18,39882,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2271,18,555786386,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2272,18,555637383,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2273,18,555786593,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2274,18,137947,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2275,18,555786390,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2276,18,555786391,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2277,18,555786392,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2280,18,137111,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2281,18,555786159,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2282,18,555786160,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2283,18,138789,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2284,18,555786248,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2285,18,139559,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2286,18,555593953,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2289,18,555786253,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
2290,18,555786254,,Common Standards Monitoring,2013,2013,,Not Reported,,,,,,,,,,,,,
